,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1818,002594.SZ,20140521,39.6282,40.7143,39.1389,40.6849,39.8141,0.8707999999999956,2.1872,18362.19,75337.0085
1819,002594.SZ,20140520,40.2153,40.7436,39.638,39.8141,40.0196,-0.20549999999999358,-0.5135,18147.17,74330.8504
1820,002594.SZ,20140519,40.1174,40.3131,39.5401,40.0196,40.0881,-0.06850000000000023,-0.1709,13221.74,53905.4552
1821,002594.SZ,20140516,39.9217,40.636,39.9217,40.0881,40.1761,-0.08800000000000097,-0.219,15586.6,64026.2
1822,002594.SZ,20140515,41.1448,41.5362,40.0196,40.1761,41.1057,-0.9296000000000006,-2.2615,20415.43,85160.2237
1823,002594.SZ,20140514,40.9198,41.4873,40.6262,41.1057,40.9002,0.20550000000000068,0.5024,16181.03,68148.8911
1824,002594.SZ,20140513,41.0959,42.2701,40.7828,40.9002,40.9295,-0.029299999999999216,-0.0716,53108.71,225639.365
1825,002594.SZ,20140512,39.9413,41.2916,39.9217,40.9295,39.863,1.0664999999999978,2.6754,36766.96,152380.6804
1826,002594.SZ,20140509,40.1272,40.499,39.0117,39.863,41.1644,-1.301400000000001,-3.1615,52926.09,214866.6382
1827,002594.SZ,20140508,42.0744,42.7104,40.2642,41.1644,42.3875,-1.2231000000000023,-2.8855,62251.13,264584.4089
1828,002594.SZ,20140507,44.8141,44.8239,42.0646,42.3875,44.9119,-2.5244,-5.6208,55856.62,244919.9398
1829,002594.SZ,20140506,44.6673,45.4305,44.6673,44.9119,44.6673,0.24460000000000548,0.5476,21206.69,97525.0092
1830,002594.SZ,20140505,45.1076,45.1076,43.7476,44.6673,45.225,-0.5577000000000041,-1.2332,27640.32,125476.1166
1831,002594.SZ,20140430,45.4012,45.6947,45.1174,45.225,45.1076,0.1174000000000035,0.2603,13543.84,62655.4121
1832,002594.SZ,20140429,45.2935,45.5382,44.5205,45.1076,45.2544,-0.14679999999999893,-0.3244,19168.6,88162.7669
1833,002594.SZ,20140428,45.1859,45.9785,44.5205,45.2544,45.1468,0.10759999999999792,0.2383,29113.63,134312.2729
1834,002594.SZ,20140425,44.4716,46.184,44.4716,45.1468,44.2857,0.8611000000000004,1.9444,38860.94,180877.7388
1835,002594.SZ,20140424,44.8532,45.3327,44.0313,44.2857,45.1566,-0.8708999999999989,-1.9286,30741.51,140505.9793
1836,002594.SZ,20140423,47.0646,47.1624,44.6086,45.1566,46.9569,-1.8003,-3.8339,56388.86,261200.9648
1837,002594.SZ,20140422,48.0431,48.5127,45.9883,46.9569,48.0039,-1.0470000000000041,-2.1811,43727.84,209655.6247
1838,002594.SZ,20140421,48.4344,49.1781,47.8474,48.0039,48.2192,-0.21529999999999916,-0.4465,31506.92,156325.9563
1839,002594.SZ,20140418,47.4658,48.3366,47.1526,48.2192,47.6125,0.6067000000000036,1.2742,25267.09,123737.3187
1840,002594.SZ,20140417,47.8963,48.2387,47.5147,47.6125,47.7299,-0.1174000000000035,-0.246,20692.28,100996.8051
1841,002594.SZ,20140416,47.456,48.0431,47.2994,47.7299,47.5245,0.20539999999999736,0.4322,22505.57,109793.3526
1842,002594.SZ,20140415,48.9237,49.638,47.4755,47.5245,48.9922,-1.4676999999999936,-2.9958,38564.2,190314.506
1843,002594.SZ,20140414,48.728,49.6673,48.5812,48.9922,48.6791,0.3130999999999986,0.6432,21580.57,108508.7111
1844,002594.SZ,20140411,49.4912,49.8826,48.454,48.6791,49.9022,-1.2231000000000023,-2.451,32434.48,162123.1838
1845,002594.SZ,20140410,49.0411,50.5186,48.3366,49.9022,49.0215,0.8806999999999974,1.7966,54157.25,274835.6183
1846,002594.SZ,20140409,47.7984,49.2368,47.7984,49.0215,48.6204,0.4011000000000067,0.825,25336.98,126411.3078
1847,002594.SZ,20140408,47.9746,48.7671,47.456,48.6204,48.6204,0.0,0.0,31248.14,153925.0359
1848,002594.SZ,20140404,47.8963,48.7182,47.593,48.6204,47.8963,0.7241,1.5118,21077.1,103833.2038
1849,002594.SZ,20140403,48.1898,48.7769,47.7299,47.8963,47.6517,0.24459999999999837,0.5133,24853.48,122542.608
1850,002594.SZ,20140402,47.7299,48.7084,47.4364,47.6517,47.456,0.1956999999999951,0.4124,22990.58,112801.5948
1851,002594.SZ,20140401,47.0646,48.0431,47.045,47.456,47.0744,0.38160000000000593,0.8106,22966.72,111438.1476
1852,002594.SZ,20140331,47.8278,48.9237,46.683,47.0744,48.0431,-0.9687000000000054,-2.0163,43180.71,209355.4133
1853,002594.SZ,20140328,48.9237,49.227,47.8376,48.0431,49.0607,-1.0175999999999945,-2.0742,34416.48,170151.1242
1854,002594.SZ,20140327,50.0978,50.5088,48.4344,49.0607,50.0978,-1.0371000000000024,-2.0702,47332.16,237768.305
1855,002594.SZ,20140326,49.4129,50.8023,48.8845,50.0978,48.8845,1.2132999999999967,2.482,57808.2,296281.4143
1856,002594.SZ,20140325,48.8748,49.638,48.0039,48.8845,48.8748,0.009700000000002262,0.0198,43803.0,219322.9039
1857,002594.SZ,20140324,50.8708,50.8708,48.6301,48.8748,50.2935,-1.4187000000000012,-2.8208,54114.34,271999.475
1858,002594.SZ,20140321,48.9237,51.2231,46.9863,50.2935,49.3346,0.9588999999999999,1.9437,91096.74,460050.0048
1859,002594.SZ,20140320,51.2622,51.8591,48.9041,49.3346,53.229,-3.8943999999999974,-7.3163,113729.57,587803.1799
1860,002594.SZ,20140319,52.0157,53.4736,51.5949,53.229,52.0059,1.2231000000000023,2.3518,51444.48,278336.7078
1861,002594.SZ,20140318,52.2994,53.7378,51.8395,52.0059,52.3386,-0.33270000000000266,-0.6357,64237.3,346076.4716
1862,002594.SZ,20140317,49.227,52.4462,49.227,52.3386,49.1487,3.1899000000000015,6.4903,89672.52,472444.3825
1863,002594.SZ,20140314,50.8806,50.9295,48.7671,49.1487,51.3601,-2.2114000000000047,-4.3057,78315.26,398569.6459
1864,002594.SZ,20140313,49.5303,51.8885,49.2172,51.3601,49.5401,1.8200000000000003,3.6738,73948.52,382312.54
1865,002594.SZ,20140312,50.3914,51.546,48.2387,49.5401,50.8023,-1.2622,-2.4845,90054.98,457313.7325
1866,002594.SZ,20140311,53.2975,54.7358,49.6086,50.8023,53.5714,-2.7690999999999946,-5.169,108357.22,572298.6896
1867,002594.SZ,20140310,53.816,56.3503,52.8376,53.5714,54.7945,-1.2231000000000023,-2.2322,81474.23,454110.7348
1868,002594.SZ,20140307,53.6399,56.7417,53.4344,54.7945,53.9139,0.8806000000000012,1.6333,82384.04,465786.4636
1869,002594.SZ,20140306,53.8258,54.5793,52.3483,53.9139,54.8924,-0.9785000000000039,-1.7826,81867.82,446697.6517
1870,002594.SZ,20140305,54.8239,58.0137,54.4031,54.8924,55.2642,-0.37180000000000035,-0.6728,105949.58,609022.3251
1871,002594.SZ,20140304,54.6477,55.7632,54.1096,55.2642,55.773,-0.5088000000000008,-0.9123,80020.56,449361.5955
1872,002594.SZ,20140303,55.6849,56.8004,54.2074,55.773,55.6849,0.08810000000000429,0.1582,147360.1,834030.5882
1873,002594.SZ,20140228,52.1331,56.6341,50.4012,55.6849,51.8102,3.874699999999997,7.4786,221796.98,1239742.9921
1874,002594.SZ,20140227,54.7162,55.773,51.6928,51.8102,52.2701,-0.45989999999999753,-0.8799,261737.97,1443345.9638
1875,002594.SZ,20140226,48.9237,52.2701,48.9139,52.2701,47.5147,4.755400000000002,10.0083,249910.8,1320899.4782
1876,002594.SZ,20140225,47.6419,49.364,46.771,47.5147,47.6614,-0.14670000000000272,-0.3078,121966.32,600809.8038
1877,002594.SZ,20140224,45.0196,48.092,44.6086,47.6614,45.6947,1.966700000000003,4.304,95699.44,454881.3555
1878,002594.SZ,20140221,46.9765,47.4364,45.3229,45.6947,46.9569,-1.2622,-2.688,73410.11,346626.9143
1879,002594.SZ,20140220,46.2427,47.9648,46.2427,46.9569,47.0254,-0.06850000000000023,-0.1457,104729.38,505710.6355
1880,002594.SZ,20140219,48.6008,48.9139,45.7534,47.0254,46.908,0.1173999999999964,0.2503,111926.78,538941.2881
1881,002594.SZ,20140218,48.728,48.728,46.4286,46.908,49.0705,-2.1625000000000014,-4.4069,123191.29,594298.4496
1882,002594.SZ,20140217,48.0822,49.3933,46.9667,49.0705,47.3875,1.6829999999999998,3.5516,135797.17,668977.3093
1883,002594.SZ,20140214,46.9667,49.1194,46.4579,47.3875,47.9452,-0.557699999999997,-1.1632,132654.14,651997.8402
1884,002594.SZ,20140213,45.2055,48.7182,45.0196,47.9452,44.2857,3.6595000000000013,8.2634,225216.85,1092764.5635
1885,002594.SZ,20140212,43.2485,45.2348,42.5636,44.2857,43.3366,0.9491000000000014,2.1901,130327.23,586214.6279
1886,002594.SZ,20140211,44.9119,45.4501,42.8669,43.3366,42.5147,0.8218999999999994,1.9332,200754.18,904745.3014
1887,002594.SZ,20140210,39.4325,42.5147,39.4325,42.5147,38.6497,3.864999999999995,10.0001,110837.42,475592.8375
1888,002594.SZ,20140207,37.6321,38.8063,37.4853,38.6497,37.818,0.831700000000005,2.1992,48154.95,187686.3219
1889,002594.SZ,20140130,39.0607,39.5793,37.681,37.818,38.9041,-1.0861000000000018,-2.7917,47364.81,187597.8599
1890,002594.SZ,20140129,39.4325,39.4618,38.6693,38.9041,39.3346,-0.4305000000000021,-1.0945,55746.67,221854.4318
1891,002594.SZ,20140128,38.8454,39.8043,38.2779,39.3346,37.7495,1.5851000000000042,4.199,132412.01,529618.8987
1892,002594.SZ,20140127,37.8963,38.2583,37.2309,37.7495,37.7691,-0.01960000000000406,-0.0519,63881.31,247015.5779
1893,002594.SZ,20140124,36.6438,37.9648,36.5949,37.7691,36.6536,1.1155000000000044,3.0434,61648.9,236783.4306
1894,002594.SZ,20140123,37.2798,37.4462,36.2133,36.6536,37.2211,-0.5675000000000026,-1.5247,41436.52,156108.2452
1895,002594.SZ,20140122,36.6438,37.2798,36.272,37.2211,36.3601,0.8609999999999971,2.368,38101.45,143335.1724
1896,002594.SZ,20140121,36.3014,36.6634,36.184,36.3601,36.2133,0.14680000000000604,0.4054,30966.11,115113.5267
1897,002594.SZ,20140120,36.6341,37.1624,35.91,36.2133,36.5949,-0.38160000000000593,-1.0428,30958.05,115369.9842
1898,002594.SZ,20140117,37.1918,37.4658,36.5656,36.5949,37.182,-0.5870999999999995,-1.579,32427.1,122435.1532
1899,002594.SZ,20140116,38.3268,38.3268,37.1722,37.182,38.1605,-0.9784999999999968,-2.5642,43986.79,169226.0334
1900,002594.SZ,20140115,37.5734,38.454,37.5734,38.1605,37.3581,0.8023999999999987,2.1479,42813.0,166542.0862
1901,002594.SZ,20140114,37.1722,37.6712,36.8004,37.3581,37.0352,0.3228999999999971,0.8719,25696.42,98085.0416
1902,002594.SZ,20140113,36.2622,37.1526,36.2035,37.0352,36.2133,0.8219000000000065,2.2696,32760.74,123123.619
1903,002594.SZ,20140110,37.8669,37.9746,36.2133,36.2133,37.7299,-1.516600000000004,-4.0196,56431.53,213395.6625
1904,002594.SZ,20140109,38.5714,38.6399,37.7006,37.7299,38.6888,-0.9588999999999999,-2.4785,53816.8,210489.6537
1905,002594.SZ,20140108,37.6712,38.7084,37.6614,38.6888,37.6517,1.0371000000000024,2.7545,69399.18,271427.9206
1906,002594.SZ,20140107,37.0841,38.1311,36.8982,37.6517,37.182,0.469699999999996,1.2632,39963.04,153426.1611
1907,002594.SZ,20140106,37.5245,38.3562,36.7906,37.182,37.5832,-0.4011999999999958,-1.0675,58809.37,226039.5219
1908,002594.SZ,20140103,37.0841,37.955,36.7906,37.5832,37.1526,0.4305999999999983,1.159,52345.17,199728.8739
1909,002594.SZ,20140102,36.8689,37.2309,36.3992,37.1526,36.8689,0.28370000000000317,0.7695,53763.73,203707.6358
1910,002594.SZ,20131231,36.3014,37.2994,36.3014,36.8689,36.6928,0.17609999999999815,0.4799,46718.22,176795.9229
1911,002594.SZ,20131230,36.2916,36.8787,36.184,36.6928,36.1644,0.5283999999999978,1.4611,45978.53,172151.037
1912,002594.SZ,20131227,35.3327,36.5851,35.3229,36.1644,35.3229,0.8415000000000035,2.3823,42831.25,158532.5796
1913,002594.SZ,20131226,36.4286,36.6438,35.225,35.3229,36.4286,-1.105700000000006,-3.0353,33976.34,124356.8825
1914,002594.SZ,20131225,36.272,36.8787,36.0274,36.4286,36.2035,0.22510000000000474,0.6218,25841.83,96198.2468
1915,002594.SZ,20131224,35.6164,36.3992,35.6164,36.2035,35.6947,0.5088000000000008,1.4254,39985.19,147727.7146
1916,002594.SZ,20131223,36.0078,36.3699,35.3229,35.6947,35.7632,-0.06850000000000023,-0.1915,29543.63,108208.2877
1917,002594.SZ,20131220,36.7906,37.0352,35.5186,35.7632,36.7515,-0.9883000000000024,-2.6891,41103.84,151772.2267
1918,002594.SZ,20131219,36.7906,37.319,36.4579,36.7515,36.4971,0.25439999999999685,0.697,48252.35,182118.2719
1919,002594.SZ,20131218,37.6321,38.0626,36.4971,36.4971,37.6321,-1.134999999999998,-3.016,51212.09,194135.9999
1920,002594.SZ,20131217,38.3757,38.728,37.5538,37.6321,38.3366,-0.7044999999999959,-1.8377,55648.18,216900.1456
1921,002594.SZ,20131216,37.955,38.6106,37.3777,38.3366,37.8963,0.4403000000000006,1.1619,70280.05,273854.2369
1922,002594.SZ,20131213,37.0059,38.1409,36.908,37.8963,37.5147,0.38159999999999883,1.0172,62163.6,239904.6427
1923,002594.SZ,20131212,36.3307,38.1115,36.2133,37.5147,36.4775,1.0371999999999986,2.8434,62497.15,238179.8993
1924,002594.SZ,20131211,36.9961,37.0352,36.1155,36.4775,37.182,-0.704500000000003,-1.8947,37936.89,141839.2254
1925,002594.SZ,20131210,37.3581,37.9061,36.9178,37.182,37.1331,0.048900000000003274,0.1317,49047.4,187068.4872
1926,002594.SZ,20131209,37.2603,37.6223,36.6536,37.1331,37.2016,-0.06850000000000023,-0.1841,49973.51,189190.847
1927,002594.SZ,20131206,36.8493,37.9648,36.6928,37.2016,36.8395,0.3620999999999981,0.9829,87848.87,335591.5195
1928,002594.SZ,20131205,35.2544,37.1624,35.1272,36.8395,35.2544,1.5851000000000042,4.4962,102647.62,382382.6266
1929,002594.SZ,20131204,35.3523,35.9883,35.0098,35.2544,35.1859,0.06850000000000023,0.1947,63071.8,228966.9734
1930,002594.SZ,20131203,34.4423,35.4207,34.2564,35.1859,34.638,0.5478999999999985,1.5818,49239.85,176377.6582
1931,002594.SZ,20131202,36.0078,36.5362,34.4227,34.638,37.045,-2.4070000000000036,-6.4975,76965.33,278073.9904
1932,002594.SZ,20131129,37.2114,37.407,36.7221,37.045,37.2798,-0.2347999999999999,-0.6298,44622.56,168819.8396
1933,002594.SZ,20131128,37.2896,37.7691,37.0059,37.2798,37.2896,-0.009799999999998477,-0.0263,49104.79,186981.1082
1934,002594.SZ,20131127,36.184,37.6027,36.0861,37.2896,36.2035,1.0861000000000018,3.0,90144.77,341146.4135
1935,002594.SZ,20131126,35.7436,36.6928,35.4697,36.2035,35.7436,0.45989999999999753,1.2867,53604.36,197196.07
1936,002594.SZ,20131125,36.0078,36.2916,35.3327,35.7436,36.2035,-0.45989999999999753,-1.2703,42248.02,154953.1081
1937,002594.SZ,20131122,34.7065,37.1037,34.5499,36.2035,34.775,1.4284999999999997,4.1078,91763.06,339695.4935
1938,002594.SZ,20131121,35.225,35.3718,34.4227,34.775,35.5773,-0.8023000000000025,-2.2551,54399.17,193318.8936
1939,002594.SZ,20131120,35.5773,35.7828,35.1272,35.5773,35.3229,0.25440000000000396,0.7202,32787.2,118631.8374
1940,002594.SZ,20131119,35.6849,35.6947,35.0294,35.3229,35.6947,-0.37180000000000035,-1.0416,44069.1,158977.1158
1941,002594.SZ,20131118,35.3229,35.7926,35.0196,35.6947,35.1272,0.5674999999999955,1.6156,54417.84,197547.4449
1942,002594.SZ,20131115,34.589,35.8121,34.2955,35.1272,34.2857,0.8415000000000035,2.4544,49612.55,178491.7849
1943,002594.SZ,20131114,34.1977,34.638,33.953,34.2857,33.9726,0.3130999999999986,0.9216,42452.81,148832.2355
1944,002594.SZ,20131113,35.5186,35.6067,33.9628,33.9726,35.3033,-1.3307000000000002,-3.7693,38616.37,136701.2211
1945,002594.SZ,20131112,35.4207,35.8513,34.9315,35.3033,35.2348,0.06850000000000023,0.1944,28718.85,103690.3628
1946,002594.SZ,20131111,34.5401,35.8904,34.5401,35.2348,34.3346,0.9001999999999981,2.6218,42863.1,155050.1326
1947,002594.SZ,20131108,34.3933,34.8141,33.7867,34.3346,34.8337,-0.49909999999999854,-1.4328,43188.63,151665.5018
1948,002594.SZ,20131107,36.2035,36.2035,34.2466,34.8337,37.0352,-2.201500000000003,-5.9443,92302.7,333913.6707
1949,002594.SZ,20131106,38.0724,38.3659,36.9863,37.0352,38.0137,-0.9784999999999968,-2.5741,47427.9,183023.852
1950,002594.SZ,20131105,37.3288,38.3562,36.6928,38.0137,37.6908,0.3228999999999971,0.8567,70495.9,271130.4303
1951,002594.SZ,20131104,37.0841,37.7691,36.2035,37.6908,37.2505,0.4403000000000006,1.182,52087.39,197524.585
1952,002594.SZ,20131101,37.4658,38.1115,36.9961,37.2505,37.1624,0.08810000000000429,0.2371,46667.47,178686.2761
1953,002594.SZ,20131031,38.3562,38.3562,36.8885,37.1624,38.454,-1.2916000000000025,-3.3588,48691.53,186164.4152
1954,002594.SZ,20131030,37.3581,38.454,36.9961,38.454,37.2603,1.1936999999999998,3.2037,59540.03,230479.0373
1955,002594.SZ,20131029,38.6204,39.0313,36.4775,37.2603,38.6008,-1.3404999999999987,-3.4727,81727.33,312776.6041
1956,002594.SZ,20131028,40.362,40.5871,37.9159,38.6008,40.0685,-1.4677000000000007,-3.663,70586.85,279315.2901
1957,002594.SZ,20131025,40.0978,41.2427,38.9824,40.0685,39.8043,0.26420000000000243,0.6637,81232.11,333122.2772
1958,002594.SZ,20131024,40.2935,40.5088,38.7476,39.8043,40.6164,-0.8121000000000009,-1.9994,78276.21,316801.068
1959,002594.SZ,20131023,40.7926,42.7202,39.8239,40.6164,40.8023,-0.18590000000000373,-0.4556,137881.59,585142.3705
1960,002594.SZ,20131022,41.5851,42.6223,40.6067,40.8023,40.9883,-0.18599999999999994,-0.4538,140480.29,596941.411
1961,002594.SZ,20131021,39.4912,41.683,39.2368,40.9883,39.8728,1.1155000000000044,2.7976,139729.38,578739.5186
1962,002594.SZ,20131018,37.0352,40.3131,36.9765,39.8728,37.0352,2.837599999999995,7.6619,124519.78,495888.8511
1963,002594.SZ,20131017,37.3288,37.8767,36.9765,37.0352,37.0841,-0.04889999999999617,-0.1319,43854.9,167076.8832
1964,002594.SZ,20131016,38.0626,38.0626,36.82,37.0841,38.2387,-1.154600000000002,-3.0195,68016.76,259031.3588
1965,002594.SZ,20131015,37.8082,38.7573,37.8082,38.2387,37.9159,0.32280000000000086,0.8514,60557.14,236762.2602
1966,002594.SZ,20131014,39.1389,39.1389,37.6614,37.9159,39.0411,-1.1251999999999995,-2.8821,84474.66,328610.8017
1967,002594.SZ,20131011,38.865,39.2368,38.0626,39.0411,38.6497,0.3913999999999973,1.0127,80972.85,320374.628
1968,002594.SZ,20131010,40.0978,40.4599,38.6008,38.6497,39.9217,-1.2719999999999985,-3.1862,101034.17,406376.0113
1969,002594.SZ,20131009,38.9432,40.3229,38.6497,39.9217,39.2857,0.6360000000000028,1.6189,85635.52,348231.5691
1970,002594.SZ,20131008,40.1174,40.6067,39.1389,39.2857,38.5127,0.7729999999999961,2.0071,97925.52,398088.7515
1971,002594.SZ,20130930,37.1918,38.9237,37.182,38.5127,37.3679,1.1448000000000036,3.0636,72025.41,282920.3181
1972,002594.SZ,20130927,38.0626,38.9726,37.1429,37.3679,38.2877,-0.9198000000000022,-2.4023,79204.49,305907.0683
1973,002594.SZ,20130926,37.7202,39.0117,37.2798,38.2877,38.1605,0.12720000000000198,0.3333,102401.08,400311.9192
1974,002594.SZ,20130925,39.9902,40.411,38.1605,38.1605,40.0391,-1.8785999999999987,-4.6919,121111.13,482518.4688
1975,002594.SZ,20130924,40.1174,41.5656,39.8826,40.0391,40.6556,-0.616500000000002,-1.5164,161259.67,671137.0775
1976,002594.SZ,20130923,38.1605,41.4188,37.7202,40.6556,38.1605,2.4951000000000008,6.5384,246986.17,1001651.4434
1977,002594.SZ,20130918,38.8748,39.4129,35.7339,38.1605,38.1605,0.0,0.0,256320.31,974382.5041
1978,002594.SZ,20130917,39.1194,39.6282,37.6712,38.1605,38.728,-0.5675000000000026,-1.4653,125673.89,492353.4403
1979,002594.SZ,20130916,39.4031,40.5969,38.4344,38.728,39.6477,-0.9196999999999989,-2.3197,145543.93,587800.1073
1980,002594.SZ,20130913,39.7652,40.3718,38.9432,39.6477,39.638,0.009700000000002262,0.0245,169308.27,685531.1494
1981,002594.SZ,20130912,40.6067,42.0352,39.4325,39.638,40.8121,-1.1741000000000028,-2.8768,266403.55,1102287.8981
1982,002594.SZ,20130911,38.5519,40.8121,37.1233,40.8121,37.1037,3.7083999999999975,9.9947,350410.02,1409805.0066
1983,002594.SZ,20130910,36.6928,38.454,36.1448,37.1037,36.8102,0.29350000000000165,0.7973,215613.97,825355.7651
1984,002594.SZ,20130909,37.0646,38.4051,36.4677,36.8102,35.7339,1.0763000000000034,3.012,292994.51,1114430.0526
1985,002594.SZ,20130906,32.4364,35.7339,32.319,35.7339,32.4853,3.248599999999996,10.0002,288451.48,1023390.1799
1986,002594.SZ,20130905,32.3973,32.7299,31.9667,32.4853,32.5734,-0.08809999999999718,-0.2705,70237.31,232680.2631
1987,002594.SZ,20130904,32.7299,33.2485,32.4168,32.5734,32.5245,0.04889999999999617,0.1503,76558.52,256478.1021
1988,002594.SZ,20130903,31.546,32.7397,31.3796,32.5245,31.2622,1.2623000000000033,4.0378,103765.19,341799.9972
1989,002594.SZ,20130902,31.0861,31.8885,30.9198,31.2622,31.0861,0.1761000000000017,0.5665,89709.37,288262.8692
1990,002594.SZ,20130830,32.6712,32.7789,30.3131,31.0861,32.4658,-1.3797000000000033,-4.2497,149045.42,476847.2408
1991,002594.SZ,20130829,32.5245,33.2192,32.3777,32.4658,32.5342,-0.06839999999999691,-0.2102,75671.15,252822.1526
1992,002594.SZ,20130828,33.3855,33.4149,32.4951,32.5342,33.7182,-1.1840000000000046,-3.5115,139467.42,467127.5874
1993,002594.SZ,20130827,34.1487,34.1487,33.1409,33.7182,34.3444,-0.6261999999999972,-1.8233,132008.06,452197.4299
1994,002594.SZ,20130826,35.0294,35.0294,33.8552,34.3444,35.1859,-0.8414999999999964,-2.3916,173206.95,606759.6972
1995,002594.SZ,20130823,34.5988,35.4012,34.002,35.1859,34.501,0.684899999999999,1.9852,142931.36,508302.1055
1996,002594.SZ,20130822,33.1311,34.6771,32.9354,34.501,33.1213,1.3796999999999997,4.1656,89487.44,308922.8883
1997,002594.SZ,20130821,33.229,33.3268,32.7104,33.1213,33.0235,0.09779999999999944,0.2962,41636.19,140188.0044
1998,002594.SZ,20130820,33.3757,33.7476,32.7789,33.0235,33.5421,-0.5185999999999993,-1.5461,51040.18,173480.4226
1999,002594.SZ,20130819,32.5832,33.8454,32.2994,33.5421,32.7495,0.7926000000000002,2.4202,51524.86,175472.7425
2000,002594.SZ,20130816,33.5519,34.2466,32.6027,32.7495,33.7182,-0.9687000000000054,-2.8729,68050.82,232989.1074
2001,002594.SZ,20130815,34.589,34.8239,33.7182,33.7182,34.9217,-1.2034999999999982,-3.4463,78866.65,274932.8712
2002,002594.SZ,20130814,35.2446,35.8904,34.7358,34.9217,35.3033,-0.38159999999999883,-1.0809,71473.1,257357.4621
2003,002594.SZ,20130813,34.7358,35.5186,34.3249,35.3033,34.9902,0.3130999999999986,0.8948,88367.56,316751.4708
2004,002594.SZ,20130812,35.0196,35.3033,34.3444,34.9902,34.726,0.26420000000000243,0.7608,86226.42,305917.4422
2005,002594.SZ,20130809,36.1252,36.3992,34.2564,34.726,35.5088,-0.7828000000000017,-2.2045,102891.73,370041.6704
2006,002594.SZ,20130808,35.5773,36.1546,35.225,35.5088,35.225,0.2837999999999994,0.8057,95253.74,347464.9605
2007,002594.SZ,20130807,35.6654,36.0078,34.8337,35.225,35.998,-0.7729999999999961,-2.1473,98675.34,355418.5458
2008,002594.SZ,20130806,34.4227,36.6438,34.4227,35.998,34.3444,1.6535999999999973,4.8148,173194.49,630330.4838
2009,002594.SZ,20130805,33.7867,34.6184,33.6106,34.3444,33.7867,0.557699999999997,1.6506,72684.45,253598.44
2010,002594.SZ,20130802,34.501,34.6771,33.6693,33.7867,34.3346,-0.5478999999999985,-1.5958,63970.82,223648.762
2011,002594.SZ,20130801,32.3973,34.4423,32.3875,34.3346,32.3875,1.947099999999999,6.0119,105809.23,361872.5699
2012,002594.SZ,20130731,32.8571,33.3464,32.2896,32.3875,32.8571,-0.4695999999999998,-1.4292,59082.57,197413.3436
2013,002594.SZ,20130730,33.816,34.0705,32.4853,32.8571,33.3366,-0.4794999999999945,-1.4384,64363.38,217796.8546
2014,002594.SZ,20130729,33.5519,34.1389,33.0724,33.3366,33.4247,-0.08810000000000429,-0.2636,53996.87,185342.7345
2015,002594.SZ,20130726,34.1292,34.7065,33.1898,33.4247,34.638,-1.2132999999999967,-3.5028,87922.77,302190.1324
2016,002594.SZ,20130725,34.6086,35.8023,34.4521,34.638,34.638,0.0,0.0,112339.16,403675.8562
2017,002594.SZ,20130724,35.225,35.225,33.9335,34.638,35.137,-0.49900000000000233,-1.4202,90547.05,319635.4412
2018,002594.SZ,20130723,34.7456,35.4207,34.5988,35.137,34.3249,0.8121000000000009,2.3659,107115.13,384836.2389
2019,002594.SZ,20130722,34.0117,34.5205,33.6399,34.3249,34.5499,-0.22500000000000142,-0.6512,69415.6,242097.8078
2020,002594.SZ,20130719,34.4227,35.0196,33.317,34.5499,34.4618,0.08810000000000429,0.2556,122423.03,426767.1709
2021,002594.SZ,20130718,34.8043,35.1566,34.2661,34.4618,34.2661,0.1956999999999951,0.5711,105700.91,375651.3538
2022,002594.SZ,20130717,35.636,35.6654,34.1292,34.2661,36.8493,-2.583199999999998,-7.0102,208267.49,742474.9249
2023,002594.SZ,20130716,36.546,37.4462,36.3014,36.8493,36.1252,0.7241,2.0044,130614.63,490726.7824
2024,002594.SZ,20130715,36.7417,37.6712,35.9687,36.1252,34.9022,1.222999999999999,3.5041,184197.06,692266.9894
2025,002594.SZ,20130712,34.7358,35.9491,34.5401,34.9022,34.9119,-0.009700000000002262,-0.0278,126699.36,457512.2274
2026,002594.SZ,20130711,34.9315,35.9589,34.5793,34.9119,35.225,-0.3130999999999986,-0.8889,159869.7,575168.5395
2027,002594.SZ,20130710,34.1389,35.3327,33.953,35.225,34.1781,1.0469000000000008,3.0631,145541.13,515553.4715
2028,002594.SZ,20130709,35.2055,35.6164,33.5029,34.1781,35.499,-1.3209000000000017,-3.7209,170069.78,597007.0802
2029,002594.SZ,20130708,35.225,36.9863,34.4325,35.499,36.2916,-0.7926000000000002,-2.184,151528.87,552160.2537
2030,002594.SZ,20130705,38.1605,38.1605,35.91,36.2916,37.7202,-1.4285999999999959,-3.7874,182267.12,688209.6855
2031,002594.SZ,20130704,35.225,38.6497,34.638,37.7202,35.1859,2.5343000000000018,7.2026,259707.82,982744.9288
2032,002594.SZ,20130703,34.3444,35.6164,33.5127,35.1859,34.4129,0.7729999999999961,2.2463,192785.84,685296.8076
2033,002594.SZ,20130702,33.1703,35.0294,32.7202,34.4129,32.1918,2.2211,6.8996,187463.33,652008.422
2034,002594.SZ,20130701,29.6477,32.1918,29.3542,32.1918,29.2661,2.925699999999999,9.9969,143720.54,454158.7737
2035,002594.SZ,20130628,28.6986,30.0294,28.3268,29.2661,28.9335,0.3326000000000029,1.1495,68766.02,205043.9875
